586185223622283265	Thu Apr 09 15:13:42 +0000 2015	this 6-year-old girl just head-desked the prime minister  #battlefornumber10 #howifeel #bored	Matty Neary	maestroneary
585787213402791936	Wed Apr 08 12:52:09 +0000 2015	#runaive: the nwo corporate/political elite fear people power will stop their war &amp; fraud. #election2015,#battlefornumber10	NewsFeed	RealNewsUKfeed
585788641521356800	Wed Apr 08 12:57:50 +0000 2015	party leaders video response to #asda #mumdex report  #politics #battlefornumber10 #womeninpolitics #politicians	LJ	Rishyrocker
584738252772532226	Sun Apr 05 15:23:58 +0000 2015	@libdems #ge2015 #leadersdebate #libdems #vat #sunnation #massdebate #battlefornumber10 #libdemssoldout #nickclegg 	KillingBritain	killingbritain
585798088410980352	Wed Apr 08 13:35:22 +0000 2015	#russia makes it rain in england. #blamerussia,#ge2015,#uknews,#leadersdebate,#election2015,#battlefornumber10,#london	Citizen Shane	WorkersRevParty
585503096274550784	Tue Apr 07 18:03:10 +0000 2015	"""@j_bloodworth: the rise of food banks under the coalition #battlefornumber10 "	BathLabour	BathLabourParty
585557306168999938	Tue Apr 07 21:38:35 +0000 2015	looking on few things, i found ed milliband  far more impressive person than david cameron  .#rightmanforjob   #battlefornumber10	Pawan Kharel	kharel_pawan
586057437553287168	Thu Apr 09 06:45:56 +0000 2015	the politics of the imagination  its asking questions, all of the time #imtgallery #battlefornumber10 #labourdoorstep #40days40ways	gordon shrigley	art_campaign
586281408454385666	Thu Apr 09 21:35:55 +0000 2015	this is a very bland election so far.  #newsnight #battlefornumber10	Ruth*7	r_uthe_
585024559180546048	Mon Apr 06 10:21:38 +0000 2015	"campaign project for an unidentified political object
#imtgallery #battlefornumber10 #ge2015 "	gordon shrigley	art_campaign
585760934330773504	Wed Apr 08 11:07:44 +0000 2015	nicola sturgeon upsets  the old boys network at westminster! great female communicator  #battlefornumber10	KineticFuture	kineticfuture
585047253896798209	Mon Apr 06 11:51:49 +0000 2015	campaign won't think for you or even for itself #imtgallery #battlefornumber10 @standardnews @hackneypost @hackneysociety @hackneygazette	gordon shrigley	art_campaign
585411843168067584	Tue Apr 07 12:00:34 +0000 2015	"""@hs2__facts: high speed 2 will damage at least 40 ancient woods - #battlefornumber10  #stophs2 #hs2"""	MizzVegOns	MizzVegOns
584388883367985152	Sat Apr 04 16:15:41 +0000 2015	received my postal poll card - does anyone know if i can decide to go to a polling station instead? #generalelection2015 #battlefornumber10	Dean Hobbs	Dgh1978
585003188719353856	Mon Apr 06 08:56:43 +0000 2015	funny how the msm has lost interest in #leadersdebate which sturgeon won. msm was talking about #battlefornumber10 for days afterwards.	MGreig	Moray_Greig
584474580045197312	Sat Apr 04 21:56:13 +0000 2015	 #electiondebate #battlefornumber10 #cameronincharge #edmiliband #labourlosers	Politics Daily	GE_Express2015
585148587564208130	Mon Apr 06 18:34:29 +0000 2015	in #wirralsouth @uklabour. show us yours #wirralwest! @mgreenwoodww #wirral @wirrallabour #ge2015 #battlefornumber10 	Nick	lifecyclista
583787060894523392	Fri Apr 03 00:24:16 +0000 2015	a low blow from the audience there. #battlefornumber10 	Deane Roy Cowling	ThisisTimDeanmf
585527105972215809	Tue Apr 07 19:38:35 +0000 2015	@nakedfloors: giving #bacon #sandwiches to everyone is the best economic plan. #battlefornumber10  	Naked Interiors	NakedInteriors
585805513788633089	Wed Apr 08 14:04:52 +0000 2015	nobody prosecuted for camerons great royal mail robbery? #election2015,#battlefornumber10	NewsFeed	RealNewsUKfeed
584838251309113345	Sun Apr 05 22:01:19 +0000 2015	nigerians need to watch the uk election debate-#battlefornumber10 and watch how uk electorate throw qs at their leaders @alibabagcfr	Dolapo Aina	DolapoAina
584135145248133120	Fri Apr 03 23:27:25 +0000 2015	if @nicolasturgeon didn't have snp label by her name and stood across gb with her current policies...shed be pm tomorrow #battlefornumber10	Waqqas Akhtar	waqqasakhtar01
586146742426607616	Thu Apr 09 12:40:48 +0000 2015	ed miliband's cousin says he is confused by #labour's tax plans  #bbcnews #skynews #ge2015 #battlefornumber10 #bbcqt	John Smith	Unionbuster
586143897253969921	Thu Apr 09 12:29:29 +0000 2015	#dailymail #dacre #rothermere #tory #farage #ukip #battlefornumber10 #ge2015 	NORBET	NORBET
584215731996237825	Sat Apr 04 04:47:39 +0000 2015	"#nicolasturgeon @nicolasturgeon is the new #angelamerkel 
#ge2015 #battlefornumber10 
@suttonnick @piersmorgan @lbc "	Sacr bleu	Viacom78
586460766489853952	Fri Apr 10 09:28:37 +0000 2015	ed miliband overtakes david cameron in approval ratings as labour pulls ahead in the polls #battlefornumber10 #ge2015 	Renkian	_Skendong
